ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Year_Birth_log,Income_log,MntWines_log,MntFruits_log,MntMeatProducts_log,MntFishProducts_log,MntSweetProducts_log,MntGoldProds_log,NumDealsPurchases_log,NumWebPurchases_log,NumCatalogPurchases_log,NumWebVisitsMonth_log,AcceptedCmp3_log,AcceptedCmp4_log,AcceptedCmp5_log,AcceptedCmp1_log,AcceptedCmp2_log,Complain_log,Response_log,Age,Tenure_days,Total_Spent,DBSCAN_Cluster,GMM_Cluster,KMeans_Cluster,Hierarchical_Cluster,Final_Cluster,Cluster_Name
9503,1980,Graduation,Single,28071.0,0,0,2012-08-29,65,39,33,130,41,26,44,2,5,1,5,8,0,0,0,0,0,0,3,11,0,7.591357046698551,10.24252791726305,3.6888794541139363,3.5263605246161616,4.875197323201151,3.7376696182833684,3.295836866004329,3.8066624897703196,1.0986122886681096,1.791759469228055,0.6931471805599453,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,4508,335.93060627598925,0,3,0,1,0,Low Income - Low Spending
10613,1958,PhD,Together,37334.0,1,1,2014-02-26,44,26,1,16,2,2,15,4,3,0,4,4,0,0,0,0,0,0,3,11,0,7.580189417944541,10.527686503469802,3.295836866004329,0.6931471805599453,2.833213344056216,1.0986122886681096,1.0986122886681096,2.772588722239781,1.6094379124341003,1.3862943611198906,0.0,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,3962,73.79201069019648,0,2,2,3,2,Medium Income - Deal Seekers
67,1972,Master,Single,46423.0,1,1,2013-09-18,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,3,11,0,7.587310506022615,10.745571845870444,4.23410650459726,0.0,2.833213344056216,0.0,0.0,2.1972245773362196,1.3862943611198906,1.0986122886681096,0.0,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,4123,101.2645444259897,0,2,0,0,0,Low Income - Low Spending
6019,1971,PhD,Married,37126.0,1,0,2014-03-30,9,45,3,9,4,4,7,1,1,2,2,6,1,0,0,0,0,0,3,11,1,7.586803535162581,10.522099746707825,3.828641396489095,1.3862943611198906,2.302585092994046,1.6094379124341003,1.6094379124341003,2.0794415416798357,0.6931471805599453,0.6931471805599453,1.0986122886681096,1.9459101490553132,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,54,3930,84.81583821715108,0,2,0,0,0,Low Income - Low Spending
5863,1953,Graduation,Married,47703.0,0,1,2013-05-29,95,359,0,134,13,26,123,4,6,3,8,5,0,0,0,0,0,0,3,11,0,7.577633832602728,10.772770530802942,5.886104031450156,0.0,4.90527477843843,2.639057329615259,3.295836866004329,4.820281565605037,1.6094379124341003,1.9459101490553132,1.3862943611198906,1.791759469228055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,4235,676.5465545711132,0,3,1,1,1,High Income - High Spending
3717,1959,Graduation,Married,61180.0,0,1,2014-04-23,70,403,24,29,6,24,218,2,5,5,6,3,1,0,0,0,0,0,3,11,0,7.580699752224563,11.021591962782166,6.0014148779611505,3.2188758248682006,3.4011973816621555,1.9459101490553132,3.2188758248682006,5.389071729816501,1.0986122886681096,1.791759469228055,1.791759469228055,1.3862943611198906,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,66,3906,727.1753457882314,0,1,1,1,1,High Income - High Spending
6730,1954,Graduation,Married,38998.0,1,1,2012-11-03,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,1,3,11,0,7.578145472419466,10.571291283757406,3.5553480614894135,0.6931471805599453,2.70805020110221,0.0,0.0,1.791759469228055,1.3862943611198906,1.0986122886681096,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,71,4442,62.74830491237962,0,2,2,3,2,Medium Income - Deal Seekers
10749,1991,Graduation,Single,8028.0,0,0,2012-09-18,62,73,18,66,7,12,2,15,0,1,0,19,0,0,0,0,0,0,3,11,0,7.596894438144544,8.990815266184685,4.304065093204169,2.9444389791664403,4.204692619390966,2.0794415416798357,2.5649493574615367,1.0986122886681096,2.772588722239781,0.0,0.6931471805599453,2.995732273553991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,4488,195.19619987957105,-1,0,0,0,0,Low Income - Low Spending
4998,1962,Graduation,Together,76081.0,0,0,2014-05-23,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,3,11,0,7.5822291942764615,11.239566984991516,5.680172609017068,3.4339872044851463,6.030685260261263,4.1588830833596715,3.5263605246161616,5.303304908059076,0.6931471805599453,1.6094379124341003,1.791759469228055,1.0986122886681096,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,63,3876,1061.1333935897983,0,1,1,1,1,High Income - High Spending
6287,1986,Graduation,Together,34728.0,1,0,2013-07-30,2,14,0,16,0,0,6,1,1,1,2,6,0,0,0,0,0,0,3,11,1,7.594381242551817,10.455330351773332,2.70805020110221,0.0,2.833213344056216,0.0,0.0,1.9459101490553132,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,39,4173,43.487173694213745,0,2,0,0,0,Low Income - Low Spending
5985,1965,Master,Single,33168.0,0,1,2012-10-13,0,80,1,37,0,1,3,3,2,1,4,7,0,0,0,0,0,0,3,11,0,7.583756300707112,10.4093709837628,4.394449154672439,0.6931471805599453,3.6375861597263857,0.0,0.6931471805599453,1.3862943611198906,1.3862943611198906,1.0986122886681096,0.6931471805599453,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,4463,132.80462403663861,0,2,0,3,0,Low Income - Low Spending
4754,1966,Master,Married,33585.0,0,1,2013-09-25,91,30,11,33,13,6,29,1,2,0,4,4,0,0,0,0,0,0,3,11,0,7.584264818389059,10.421864592454954,3.4339872044851463,2.4849066497880004,3.5263605246161616,2.639057329615259,1.9459101490553132,3.4011973816621555,0.6931471805599453,1.0986122886681096,0.0,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,4116,139.43141923922204,0,2,2,0,2,Medium Income - Deal Seekers
4002,1960,PhD,Married,77037.0,0,1,2013-10-13,3,463,96,333,168,53,10,1,7,7,12,3,0,0,0,0,0,0,3,11,0,7.581209826196346,11.252054085595047,6.139884552226255,4.574710978503383,5.8111409929767,5.1298987149230735,3.9889840465642745,2.3978952727983707,0.6931471805599453,2.0794415416798357,2.0794415416798357,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,4098,1151.0425145579923,0,1,1,2,1,High Income - High Spending
8870,1984,Graduation,Together,35196.0,1,0,2012-11-13,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,3,11,1,7.59337419312129,10.468716130681411,4.330733340286331,2.5649493574615367,4.955827057601261,3.784189633918261,3.6888794541139363,5.236441962829949,1.9459101490553132,1.9459101490553132,0.6931471805599453,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,41,4432,521.5610208062113,0,3,0,1,0,Low Income - Low Spending
966,1966,Graduation,Married,44529.0,0,1,2013-07-05,98,538,13,91,17,6,26,6,6,2,11,5,0,1,0,0,0,0,3,11,0,7.584264818389059,10.703918398315748,6.289715570908998,2.639057329615259,4.5217885770490405,2.8903717578961645,1.9459101490553132,3.295836866004329,1.9459101490553132,1.9459101490553132,1.0986122886681096,1.791759469228055,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,59,4198,712.5826802505293,0,1,1,2,1,High Income - High Spending
4767,1965,2n Cycle,Married,70924.0,0,0,2014-04-07,41,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,3,11,0,7.583756300707112,11.169378259677051,6.455198563340122,4.74493212836325,5.541263545158426,4.890349128221754,5.030437921392435,4.343805421853684,0.6931471805599453,1.9459101490553132,1.9459101490553132,1.3862943611198906,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,60,3922,1394.0059867083296,0,1,1,1,1,High Income - High Spending
9725,1966,PhD,Together,28764.0,1,1,2014-06-05,16,8,0,3,0,0,1,1,1,0,2,8,1,0,0,0,0,0,3,11,0,7.584264818389059,10.266914649297394,2.1972245773362196,0.0,1.3862943611198906,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,2.1972245773362196,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,59,3863,16.276666119016056,0,2,0,0,0,Low Income - Low Spending
4475,1949,PhD,Married,69098.0,0,0,2013-02-16,82,1315,22,780,145,0,178,1,7,8,9,5,0,0,0,0,0,0,3,11,0,7.575584651557793,11.143295537871015,7.182352111885263,3.1354942159291497,6.660575149839686,4.983606621708336,0.0,5.187385805840755,0.6931471805599453,2.0794415416798357,2.1972245773362196,1.791759469228055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,4337,2467.1494139052033,0,1,1,2,1,High Income - High Spending
5740,1970,2n Cycle,Divorced,25959.0,1,1,2013-02-14,1,4,2,12,7,5,26,2,1,2,2,6,0,0,0,0,0,0,3,11,1,7.58629630715272,10.164312170818027,1.6094379124341003,1.0986122886681096,2.5649493574615367,2.0794415416798357,1.791759469228055,3.295836866004329,1.0986122886681096,0.6931471805599453,1.0986122886681096,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,55,4339,68.44003743547597,0,2,0,0,0,Low Income - Low Spending
5731,1983,Master,Married,27100.0,1,0,2013-04-05,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,3,11,0,7.592870287844818,10.207325906555994,2.5649493574615367,0.0,2.639057329615259,1.0986122886681096,0.0,2.3978952727983707,0.6931471805599453,0.6931471805599453,0.0,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,4289,45.70051424854328,0,2,0,0,0,Low Income - Low Spending
7290,1985,Graduation,Single,70596.0,0,0,2012-10-05,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,3,11,0,7.593877844605118,11.164742929660637,5.8522024797744745,3.8066624897703196,6.282266746896006,2.8903717578961645,0.0,3.295836866004329,0.6931471805599453,1.3862943611198906,1.791759469228055,1.0986122886681096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,4471,990.1273403403414,0,1,3,2,3,Young Frequent Buyers
3846,1974,Graduation,Married,42557.0,0,1,2012-08-29,98,192,5,53,0,5,15,4,6,1,4,8,0,0,0,0,0,0,3,11,0,7.5883236773352225,10.658623130430142,5.262690188904886,1.791759469228055,3.9889840465642745,0.0,1.791759469228055,2.772588722239781,1.6094379124341003,1.9459101490553132,0.6931471805599453,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,4508,285.6077818961651,0,3,2,1,2,Medium Income - Deal Seekers
8104,1951,PhD,Married,53312.0,0,0,2013-08-09,32,241,0,12,0,0,25,1,5,1,5,7,0,0,0,0,0,0,3,11,0,7.5766097669730375,10.883935482853596,5.488937726156687,0.0,2.5649493574615367,0.0,0.0,3.258096538021482,0.6931471805599453,1.791759469228055,0.6931471805599453,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,4163,289.31198362163974,0,3,2,1,2,Medium Income - Deal Seekers
4507,1952,Graduation,Single,72228.0,0,0,2012-11-27,87,631,28,491,30,14,56,1,6,7,8,3,0,0,0,0,0,0,3,11,0,7.577121930876679,11.187596906286172,6.448889394146858,3.367295829986474,6.198478716492308,3.4339872044851463,2.70805020110221,4.04305126783455,0.6931471805599453,1.9459101490553132,2.0794415416798357,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,4418,1276.1997526140474,0,1,1,2,1,High Income - High Spending
11013,1987,Graduation,Together,67605.0,0,0,2013-03-31,84,336,28,282,184,54,54,1,2,8,6,1,0,0,0,0,0,0,3,11,0,7.59488438721652,11.121452015488801,5.820082930352362,3.367295829986474,5.645446897643238,5.220355825078325,4.007333185232471,4.007333185232471,0.6931471805599453,1.0986122886681096,2.1972245773362196,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,4294,966.0678478535252,0,1,3,2,3,Young Frequent Buyers
4491,1949,Master,Married,62845.0,1,1,2012-10-01,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,3,11,0,7.575584651557793,11.04844256839719,7.003065458786462,0.0,3.828641396489095,0.0,0.0,3.5553480614894135,2.4849066497880004,1.3862943611198906,1.6094379124341003,2.1972245773362196,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,76,4475,1192.387054916765,0,1,1,2,1,High Income - High Spending
3759,1958,Graduation,Together,65196.0,0,2,2013-07-25,34,743,19,181,12,0,200,2,7,6,11,5,1,0,0,0,0,0,3,11,0,7.580189417944541,11.085168734586208,6.612041034833092,2.995732273553991,5.204006687076795,2.5649493574615367,0.0,5.303304908059076,1.0986122886681096,2.0794415416798357,1.9459101490553132,1.791759469228055,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,67,4178,1177.6800342609845,0,1,1,2,1,High Income - High Spending
1162,1987,PhD,Single,42000.0,0,0,2013-01-10,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,3,11,1,7.59488438721652,10.645448706505872,4.8283137373023015,4.430816798843313,5.5909869805108565,4.454347296253507,4.0943445622221,3.58351893845611,1.0986122886681096,1.791759469228055,1.0986122886681096,1.791759469228055,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,38,4374,679.9823283135883,0,3,3,2,3,Young Frequent Buyers
2055,1973,PhD,Divorced,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,0,7.587817219993427,10.487405632994516,2.772588722239781,0.0,2.1972245773362196,1.6094379124341003,1.0986122886681096,3.044522437723423,1.0986122886681096,0.6931471805599453,0.6931471805599453,1.791759469228055,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,52,3880,59.72238593840164,0,2,0,0,0,Low Income - Low Spending
10766,1964,PhD,Married,65526.0,0,1,2014-04-11,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,3,11,0,7.583247524303362,11.090217550427058,5.986452005284438,2.995732273553991,4.248495242049359,2.5649493574615367,0.0,2.302585092994046,0.6931471805599453,1.6094379124341003,1.6094379124341003,1.0986122886681096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,3918,524.0982139713433,0,1,3,2,3,Young Frequent Buyers
4415,1961,Graduation,Married,16860.0,1,1,2012-09-12,19,10,4,4,3,3,14,3,1,1,3,7,0,0,0,0,0,0,3,11,0,7.581719640125308,9.732758541777981,2.3978952727983707,1.6094379124341003,1.6094379124341003,1.3862943611198906,1.3862943611198906,2.70805020110221,1.3862943611198906,0.6931471805599453,0.6931471805599453,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,4494,49.097410021008564,0,2,0,3,0,Low Income - Low Spending
3005,1992,Graduation,Single,83528.0,0,0,2014-05-01,7,530,117,678,134,44,147,1,4,10,8,1,1,0,0,1,0,0,3,11,1,7.597396320212795,11.332949155931612,6.274762021241939,4.770684624465665,6.520621127558696,4.90527477843843,3.8066624897703196,4.997212273764115,0.6931471805599453,1.6094379124341003,2.3978952727983707,0.6931471805599453,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,33,3898,1681.2752173152394,0,1,3,2,3,Young Frequent Buyers
2223,1965,2n Cycle,Divorced,64176.0,0,1,2012-08-03,52,1215,33,249,64,116,149,8,8,9,8,6,0,0,0,0,0,0,3,11,0,7.583756300707112,11.069400170037524,7.103322062526113,3.5263605246161616,5.521460917862246,4.174387269895637,4.762173934797756,5.0106352940962555,2.1972245773362196,2.1972245773362196,2.302585092994046,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,4534,1856.0983400037942,0,1,1,2,1,High Income - High Spending
4817,1956,Graduation,Divorced,22304.0,0,0,2012-08-04,91,3,2,7,0,4,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,7.579167967396076,10.012566147562366,1.3862943611198906,1.0986122886681096,2.0794415416798357,0.0,1.6094379124341003,1.0986122886681096,0.6931471805599453,0.6931471805599453,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,4533,25.272398392570047,0,2,2,0,2,Medium Income - Deal Seekers
2875,1978,Graduation,Married,67023.0,0,0,2014-03-04,93,444,44,382,11,8,17,1,3,7,13,2,0,0,0,0,0,1,3,11,0,7.590346945602565,11.112806043186817,6.09807428216624,3.8066624897703196,5.948034989180646,2.4849066497880004,2.1972245773362196,2.8903717578961645,0.6931471805599453,1.3862943611198906,2.0794415416798357,1.0986122886681096,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,47,3956,929.4252747461377,0,1,3,2,3,Young Frequent Buyers
10536,1971,PhD,Together,32892.0,1,0,2014-05-25,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,3,11,0,7.586803535162581,10.401015148158129,3.295836866004329,0.0,2.772588722239781,1.0986122886681096,0.6931471805599453,1.0986122886681096,1.0986122886681096,1.3862943611198906,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,3874,54.95879734614027,0,2,2,0,2,Medium Income - Deal Seekers
11112,1966,Graduation,Together,70713.0,0,1,2012-12-03,23,736,114,279,82,76,190,6,5,6,8,3,0,0,0,0,0,0,3,11,0,7.584264818389059,11.166398852083312,6.602587892189336,4.74493212836325,5.634789603169249,4.418840607796598,4.343805421853684,5.25227342804663,1.9459101490553132,1.791759469228055,1.9459101490553132,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,4412,1507.997229081419,0,1,3,2,3,Young Frequent Buyers
3807,1955,Graduation,Together,59925.0,0,1,2012-11-30,83,473,21,176,19,21,56,3,9,2,9,6,0,0,0,0,0,0,3,11,0,7.578656850594762,11.000865746689424,6.161207321695077,3.091042453358316,5.176149732573829,2.995732273553991,3.091042453358316,4.04305126783455,1.3862943611198906,2.302585092994046,1.0986122886681096,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,4415,790.5582255023742,0,1,1,1,1,High Income - High Spending
9197,1953,Graduation,Married,39722.0,0,1,2014-02-24,92,32,0,5,2,0,8,2,2,0,3,5,0,0,0,0,0,0,3,11,0,7.577633832602728,10.589685644007867,3.4965075614664802,0.0,1.791759469228055,1.0986122886681096,0.0,2.1972245773362196,1.0986122886681096,1.0986122886681096,0.0,1.791759469228055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,3964,55.58410389669886,0,2,2,3,2,Medium Income - Deal Seekers
10832,1958,Graduation,Together,46610.0,0,0,2013-07-18,4,288,10,30,4,10,125,1,6,1,6,6,0,0,0,0,0,0,3,11,0,7.580189417944541,10.749591843760111,5.666426688112432,2.3978952727983707,3.4339872044851463,1.6094379124341003,2.3978952727983707,4.836281906951478,0.6931471805599453,1.9459101490553132,0.6931471805599453,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,4185,487.34192425757993,0,3,3,1,3,Young Frequent Buyers
6421,1961,Graduation,Together,88347.0,0,0,2013-07-03,32,1050,178,555,77,138,118,1,4,7,9,1,0,0,0,1,0,0,3,11,0,7.581719640125308,11.38903884025336,6.957497370876951,5.187385805840755,6.320768294250582,4.356708826689592,4.9344739331306915,4.77912349311153,0.6931471805599453,1.6094379124341003,2.0794415416798357,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,64,4200,2148.5359577239,0,1,1,2,1,High Income - High Spending
4207,1981,PhD,Married,87171.0,0,0,2013-05-01,27,1001,44,107,58,44,44,1,6,7,11,2,1,0,1,0,0,0,3,11,0,7.591861714889934,11.375638457415702,6.90975328164481,3.8066624897703196,4.68213122712422,4.07753744390572,3.8066624897703196,3.8066624897703196,0.6931471805599453,1.9459101490553132,2.0794415416798357,1.0986122886681096,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,44,4263,1325.0894094219857,0,1,3,2,3,Young Frequent Buyers
577,1976,2n Cycle,Together,26907.0,1,1,2013-08-20,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,3,11,0,7.589335823170617,10.200178919145497,2.302585092994046,0.6931471805599453,2.0794415416798357,0.0,1.3862943611198906,1.0986122886681096,1.0986122886681096,0.6931471805599453,0.0,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,4152,29.560080465021827,0,2,0,0,0,Low Income - Low Spending
10855,1968,Master,Single,50014.0,1,0,2014-01-22,9,234,14,77,19,10,42,2,4,1,8,5,0,0,0,0,0,0,3,11,0,7.585281078639126,10.820078239419281,5.459585514144159,2.70805020110221,4.356708826689592,2.995732273553991,2.3978952727983707,3.7612001156935624,1.0986122886681096,1.6094379124341003,0.6931471805599453,1.791759469228055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,3997,417.6791722039819,0,3,3,1,3,Young Frequent Buyers
3081,1978,PhD,Married,41014.0,1,0,2013-04-22,65,7,2,6,2,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,7.590346945602565,10.62169313243685,2.0794415416798357,1.0986122886681096,1.9459101490553132,1.0986122886681096,0.0,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.0,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,4272,27.60887062919126,0,2,0,0,0,Low Income - Low Spending
3535,1965,Graduation,Single,66294.0,0,0,2014-03-17,68,251,108,334,65,92,117,1,4,3,5,2,0,0,0,0,0,0,3,11,0,7.583756300707112,11.101869758548819,5.529429087511423,4.6913478822291435,5.814130531825066,4.189654742026425,4.532599493153256,4.770684624465665,0.6931471805599453,1.6094379124341003,1.3862943611198906,1.0986122886681096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,3943,996.5278463612109,0,3,2,1,2,Medium Income - Deal Seekers
247,1971,Graduation,Married,36715.0,1,0,2012-11-17,16,172,10,125,21,13,16,6,7,2,4,9,0,0,0,0,0,0,3,11,1,7.586803535162581,10.510967906338982,5.153291594497779,2.3978952727983707,4.836281906951478,3.091042453358316,2.639057329615259,2.833213344056216,1.9459101490553132,2.0794415416798357,1.0986122886681096,2.302585092994046,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,54,4428,377.9507819012774,0,3,3,1,3,Young Frequent Buyers
8707,1956,Graduation,Married,79456.0,0,0,2012-08-22,12,565,42,548,64,83,99,1,5,6,4,3,0,0,0,0,0,0,3,11,1,7.579167967396076,11.282971273810652,6.338594078203183,3.7612001156935624,6.3080984415095305,4.174387269895637,4.430816798843313,4.605170185988092,0.6931471805599453,1.791759469228055,1.9459101490553132,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,69,4515,1430.6182668901333,0,1,1,2,1,High Income - High Spending
9523,1982,Graduation,Together,40479.0,1,0,2013-08-17,95,5,0,8,2,0,0,1,0,0,3,4,0,0,0,0,0,0,3,11,0,7.592366128519796,10.608563303961347,1.791759469228055,0.0,2.1972245773362196,1.0986122886681096,0.0,0.0,0.6931471805599453,0.0,0.0,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,4155,20.087596335232384,0,2,2,0,2,Medium Income - Deal Seekers
6072,1970,Master,Single,75345.0,0,0,2013-02-02,16,918,57,842,99,38,133,1,5,8,6,3,0,0,0,1,0,0,3,11,1,7.58629630715272,11.229846117045021,6.823286122355687,4.060443010546419,6.736966958001855,4.605170185988092,3.6635616461296463,4.897839799950911,0.6931471805599453,1.791759469228055,2.1972245773362196,1.3862943611198906,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,55,4351,2117.787267722972,0,1,3,2,3,Young Frequent Buyers
6295,1977,Graduation,Married,54233.0,0,1,2013-02-04,46,652,8,158,21,0,142,4,11,6,5,8,0,0,0,0,0,0,3,11,0,7.589841512182657,10.901063297026466,6.481577129276431,2.1972245773362196,5.0689042022202315,3.091042453358316,0.0,4.962844630259907,1.6094379124341003,2.4849066497880004,1.9459101490553132,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,4349,1002.8015929924511,0,1,3,2,3,Young Frequent Buyers
10914,1970,Graduation,Single,24163.0,1,1,2013-10-12,3,4,1,7,2,1,2,2,1,0,3,4,0,0,0,0,0,0,3,11,0,7.58629630715272,10.092619201258632,1.6094379124341003,0.6931471805599453,2.0794415416798357,1.0986122886681096,0.6931471805599453,1.0986122886681096,1.0986122886681096,0.6931471805599453,0.0,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,4099,24.272398392570043,0,2,0,0,0,Low Income - Low Spending
1509,1958,PhD,Together,84460.0,0,0,2013-01-04,80,152,27,103,106,54,81,0,9,9,4,5,0,1,1,1,1,0,3,11,1,7.580189417944541,11.344045168342067,5.030437921392435,3.332204510175204,4.6443908991413725,4.672828834461906,4.007333185232471,4.406719247264253,0.0,2.302585092994046,2.302585092994046,1.791759469228055,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,67,4380,549.0939145976678,0,1,1,2,1,High Income - High Spending
5577,1983,Graduation,Together,43776.0,1,0,2014-05-03,77,8,0,9,2,1,3,1,1,0,2,6,0,0,0,0,0,0,3,11,0,7.592870287844818,10.686863844288563,2.1972245773362196,0.0,2.302585092994046,1.0986122886681096,0.6931471805599453,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.0,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,3896,30.67786350067821,0,2,0,0,0,Low Income - Low Spending
7348,1958,PhD,Single,71691.0,0,0,2014-03-17,0,336,130,411,240,32,43,1,4,7,5,2,0,0,0,0,0,0,3,11,1,7.580189417944541,11.180134444351488,5.820082930352362,4.875197323201151,6.021023349349527,5.484796933490655,3.4965075614664802,3.784189633918261,0.6931471805599453,1.6094379124341003,2.0794415416798357,1.0986122886681096,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,67,3943,1221.481797731778,0,1,1,2,1,High Income - High Spending
1127,1973,PhD,Married,85844.0,0,0,2014-05-29,62,938,19,843,25,95,38,1,6,6,7,2,0,0,1,0,0,0,3,11,0,7.587817219993427,11.360298623511312,6.844815479208263,2.995732273553991,6.738152494595957,3.258096538021482,4.564348191467836,3.6635616461296463,0.6931471805599453,1.9459101490553132,1.9459101490553132,1.0986122886681096,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,52,3870,1986.0647066229772,0,1,3,2,3,Young Frequent Buyers
1833,1974,PhD,Single,39190.0,1,0,2014-04-26,91,68,8,18,19,8,12,2,2,1,4,5,0,0,0,0,0,0,3,11,0,7.5883236773352225,10.57620240758158,4.23410650459726,2.1972245773362196,2.9444389791664403,2.995732273553991,2.1972245773362196,2.5649493574615367,1.0986122886681096,1.0986122886681096,0.6931471805599453,1.791759469228055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,3903,150.13367626945166,0,2,2,0,2,Medium Income - Deal Seekers
